,junction,strand,label_5_prime,label_3_prime,position_off_5_prime,position_off_3_prime,transcripts,annotation
62324,chr9:78479502-78480121,-,unannotated on 5',annotated on 3',,-1.0,['ENSMUST00000143570.1'],one side
62325,chr9:78479534-78479623,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000042235.14', 'ENSMUST00000150960.1', 'ENSMUST00000129380.1']",both sides
62326,chr9:78479542-78479637,+,unannotated on 5',unannotated on 3',,,[],none
62327,chr9:78479683-78479945,+,unannotated on 5',unannotated on 3',,,[],none
62328,chr9:78479711-78480368,-,unannotated on 5',unannotated on 3',,,[],none
62329,chr9:78479718-78479945,+,unannotated on 5',unannotated on 3',,,[],none
62330,chr9:78479718-78480378,+,unannotated on 5',unannotated on 3',,,[],none
62331,chr9:78479745-78479945,+,unannotated on 5',unannotated on 3',,,[],none
62332,chr9:78479751-78479953,-,unannotated on 5',unannotated on 3',,,[],none
62333,chr9:78479759-78479962,-,unannotated on 5',unannotated on 3',,,[],none
62334,chr9:78479774-78479851,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000042235.14', 'ENSMUST00000144523.7', 'ENSMUST00000150960.1', 'ENSMUST00000154207.7']",both sides
62335,chr9:78479991-78480576,+,unannotated on 5',unannotated on 3',,,[],none
62336,chr9:78480088-78480336,-,unannotated on 5',unannotated on 3',,,[],none
62337,chr9:78480128-78480291,-,unannotated on 5',unannotated on 3',,,[],none
62338,chr9:78480148-78480240,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000126614.1', 'ENSMUST00000154207.7', 'ENSMUST00000144523.7', 'ENSMUST00000042235.14', 'ENSMUST00000156988.1']",both sides
62339,chr9:78480398-78480530,-,unannotated on 5',unannotated on 3',,,[],none
62340,chr9:78480410-78480644,-,unannotated on 5',unannotated on 3',,,[],none
62341,chr9:78480420-78480510,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000126614.1', 'ENSMUST00000154207.7', 'ENSMUST00000144523.7', 'ENSMUST00000042235.14', 'ENSMUST00000156988.1']",both sides
62342,chr9:78480688-78481638,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000042235.14', 'ENSMUST00000144523.7', 'ENSMUST00000126614.1', 'ENSMUST00000154207.7']",both sides
62343,chr9:78488326-78489073,-,annotated on 5',unannotated on 3',1.0,,['ENSMUST00000154207.7'],one side
62344,chr9:78560806-78571021,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000119213.2', 'ENSMUST00000117645.7', 'ENSMUST00000052441.11']",both sides
62345,chr9:78569944-78571021,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000119213.2', 'ENSMUST00000117645.7', 'ENSMUST00000052441.11']",both sides
62346,chr9:78574737-78577029,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000119213.2', 'ENSMUST00000117645.7', 'ENSMUST00000052441.11']",both sides
62347,chr9:78574753-78577029,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000119213.2', 'ENSMUST00000117645.7', 'ENSMUST00000052441.11']",both sides
62348,chr9:7861407-7872822,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000013949.14', 'ENSMUST00000159323.1', 'ENSMUST00000159672.1', 'ENSMUST00000161099.1', 'ENSMUST00000115673.2', 'ENSMUST00000115672.1']",both sides
62349,chr9:7861407-7872989,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000159323.1', 'ENSMUST00000013949.14', 'ENSMUST00000115672.1', 'ENSMUST00000115673.2']",both sides
62350,chr9:7868927-7872822,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000161099.1', 'ENSMUST00000013949.14', 'ENSMUST00000159672.1', 'ENSMUST00000115672.1']",both sides
62351,chr9:7870691-7872686,-,unannotated on 5',unannotated on 3',,,[],none
62352,chr9:7870691-7872822,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000161099.1', 'ENSMUST00000013949.14', 'ENSMUST00000159672.1', 'ENSMUST00000115672.1']",one side
62353,chr9:7938538-7950491,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000065353.12', 'ENSMUST00000174604.7', 'ENSMUST00000173264.7', 'ENSMUST00000173085.7', 'ENSMUST00000086580.11', 'ENSMUST00000174577.1']",both sides
62354,chr9:7938538-7952952,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000065353.12', 'ENSMUST00000174604.7', 'ENSMUST00000173264.7', 'ENSMUST00000173085.7', 'ENSMUST00000086580.11', 'ENSMUST00000174577.1']",both sides
62355,chr9:7950539-7952952,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000065353.12', 'ENSMUST00000174604.7', 'ENSMUST00000173264.7', 'ENSMUST00000173085.7', 'ENSMUST00000086580.11', 'ENSMUST00000174577.1']",both sides
62356,chr9:79707932-79715363,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000071750.12', 'ENSMUST00000150289.7', 'ENSMUST00000121227.7', 'ENSMUST00000141667.1']",both sides
62357,chr9:79715059-79715363,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000071750.12', 'ENSMUST00000150289.7', 'ENSMUST00000121227.7', 'ENSMUST00000141667.1']",one side
62358,chr9:79715152-79715363,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000071750.12', 'ENSMUST00000150289.7', 'ENSMUST00000121227.7', 'ENSMUST00000141667.1']",both sides
62359,chr9:79898476-79961910,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000172973.1', 'ENSMUST00000217264.1', 'ENSMUST00000093811.10']",both sides
62360,chr9:79898476-79977455,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000172973.1', 'ENSMUST00000217264.1', 'ENSMUST00000093811.10']",both sides
62361,chr9:80067572-80087429,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000037484.14', 'ENSMUST00000165607.8', 'ENSMUST00000175999.7', 'ENSMUST00000164859.7', 'ENSMUST00000175673.1', 'ENSMUST00000176640.7']",both sides
62362,chr9:80067572-80092266,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000037484.14', 'ENSMUST00000165607.8', 'ENSMUST00000175999.7', 'ENSMUST00000164859.7', 'ENSMUST00000175673.1', 'ENSMUST00000176640.7']",both sides
62363,chr9:80087523-80089848,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000175673.1', 'ENSMUST00000165607.8', 'ENSMUST00000175999.7', 'ENSMUST00000037484.14']",both sides
62364,chr9:80089906-80092266,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000175673.1', 'ENSMUST00000165607.8', 'ENSMUST00000037484.14']",both sides
62365,chr9:80093641-80098885,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000037484.14', 'ENSMUST00000165607.8', 'ENSMUST00000175999.7', 'ENSMUST00000176640.7', 'ENSMUST00000176360.7']",both sides
62366,chr9:80093641-80103693,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000037484.14', 'ENSMUST00000165607.8', 'ENSMUST00000175999.7', 'ENSMUST00000176640.7', 'ENSMUST00000176360.7']",both sides
62367,chr9:80098906-80103693,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000176640.7', 'ENSMUST00000175999.7', 'ENSMUST00000176360.7', 'ENSMUST00000165607.8']",both sides
62368,chr9:80119329-80119791,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000165458.2'],both sides
62369,chr9:80119467-80119791,-,annotated on 5',unannotated on 3',1.0,,['ENSMUST00000165458.2'],one side
62370,chr9:8022544-8023899,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000065291.1', 'ENSMUST00000215478.1']",both sides
62371,chr9:8022544-8025961,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000065291.1', 'ENSMUST00000215478.1']",both sides
62372,chr9:8023966-8025961,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000065291.1'],both sides
62373,chr9:80292517-80293526,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000035889.14', 'ENSMUST00000113266.7', 'ENSMUST00000076140.3']",both sides
62374,chr9:80292517-80299145,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000035889.14', 'ENSMUST00000113266.7', 'ENSMUST00000076140.3']",both sides
62375,chr9:80293553-80293944,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7']",both sides
62376,chr9:80293974-80296642,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000184480.7', 'ENSMUST00000127779.8']",both sides
62377,chr9:80296681-80299145,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000076140.3']",both sides
62378,chr9:80300666-80303272,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000035889.14', 'ENSMUST00000113266.7', 'ENSMUST00000076140.3']",both sides
62379,chr9:80300666-80306959,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000035889.14', 'ENSMUST00000113266.7', 'ENSMUST00000076140.3']",both sides
62380,chr9:80303299-80306959,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000113268.7', 'ENSMUST00000184480.7', 'ENSMUST00000127779.8', 'ENSMUST00000035889.14']",both sides
62381,chr9:82830339-82837417,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034783.5', 'ENSMUST00000113245.8']",both sides
62382,chr9:82830339-82846298,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034783.5', 'ENSMUST00000113245.8']",both sides
62383,chr9:82837483-82846298,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000113245.8'],both sides
62384,chr9:82907055-82908690,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000034787.11', 'ENSMUST00000186089.6', 'ENSMUST00000188868.6']",one side
62385,chr9:82907058-82908690,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000034787.11', 'ENSMUST00000186089.6', 'ENSMUST00000188868.6']",both sides
62386,chr9:82945918-82959511,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000188868.6', 'ENSMUST00000189985.1', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62387,chr9:82959610-82959700,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000190838.1', 'ENSMUST00000188868.6', 'ENSMUST00000189985.1', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62388,chr9:82959851-82974673,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000190838.1', 'ENSMUST00000188868.6', 'ENSMUST00000189985.1', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62389,chr9:82960342-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62390,chr9:82960370-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62391,chr9:82960398-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62392,chr9:82960426-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62393,chr9:82960454-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62394,chr9:82960482-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62395,chr9:82960510-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62396,chr9:82960538-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62397,chr9:82960566-82960650,-,unannotated on 5',unannotated on 3',,,[],none
62398,chr9:82960566-82960678,-,unannotated on 5',unannotated on 3',,,[],none
62399,chr9:82974733-82974926,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000190838.1', 'ENSMUST00000188868.6', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62400,chr9:82974956-82975087,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000190838.1', 'ENSMUST00000188868.6', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62401,chr9:82975146-82975251,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188828.6', 'ENSMUST00000190838.1', 'ENSMUST00000188868.6', 'ENSMUST00000034787.11', 'ENSMUST00000187021.6']",both sides
62402,chr9:83110429-83110992,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000185359.1', 'ENSMUST00000161796.8', 'ENSMUST00000190580.1', 'ENSMUST00000187193.6', 'ENSMUST00000162246.8', 'ENSMUST00000190154.1', 'ENSMUST00000189777.1', 'ENSMUST00000191105.1']",both sides
62403,chr9:83110429-83111033,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000161796.8', 'ENSMUST00000190580.1', 'ENSMUST00000187193.6', 'ENSMUST00000162246.8', 'ENSMUST00000190154.1', 'ENSMUST00000189777.1', 'ENSMUST00000191105.1']",both sides
62404,chr9:83110874-83110992,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000185359.1', 'ENSMUST00000187193.6', 'ENSMUST00000162246.8']",both sides
62405,chr9:83241176-83249973,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000184080.1', 'ENSMUST00000184100.7', 'ENSMUST00000184605.7']",both sides
62406,chr9:83241176-83253622,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000184080.1', 'ENSMUST00000184100.7', 'ENSMUST00000184605.7']",both sides
62407,chr9:83250108-83253622,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000184080.1', 'ENSMUST00000184100.7', 'ENSMUST00000184605.7']",both sides
62408,chr9:83426961-83428879,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000186802.1', 'ENSMUST00000188907.1', 'ENSMUST00000188548.6', 'ENSMUST00000034793.14', 'ENSMUST00000190514.6', 'ENSMUST00000190373.1', 'ENSMUST00000034791.14']",both sides
62409,chr9:83426961-83440908,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000186802.1', 'ENSMUST00000188907.1', 'ENSMUST00000188548.6', 'ENSMUST00000034793.14', 'ENSMUST00000190514.6', 'ENSMUST00000190373.1', 'ENSMUST00000034791.14']",both sides
62410,chr9:83426961-83441036,-,unannotated on 5',annotated on 3',,0.0,"['ENSMUST00000186802.1', 'ENSMUST00000188907.1', 'ENSMUST00000188548.6', 'ENSMUST00000034793.14', 'ENSMUST00000190514.6', 'ENSMUST00000190373.1', 'ENSMUST00000034791.14']",one side
62411,chr9:83426961-83441040,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000186802.1', 'ENSMUST00000188907.1', 'ENSMUST00000188548.6', 'ENSMUST00000034793.14', 'ENSMUST00000190514.6', 'ENSMUST00000190373.1', 'ENSMUST00000034791.14']",both sides
62412,chr9:83428948-83440908,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000188907.1', 'ENSMUST00000034791.14', 'ENSMUST00000188548.6']",both sides
62413,chr9:83428948-83441040,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000034793.14', 'ENSMUST00000190373.1', 'ENSMUST00000188907.1', 'ENSMUST00000188548.6']",both sides
62414,chr9:83850708-83853083,+,annotated on 5',unannotated on 3',0.0,,"['ENSMUST00000070326.13', 'ENSMUST00000185913.6', 'ENSMUST00000188445.6']",one side
62415,chr9:83850708-83853086,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000070326.13', 'ENSMUST00000185913.6', 'ENSMUST00000188445.6']",both sides
62416,chr9:83925359-83952523,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000190637.6', 'ENSMUST00000034801.10']",both sides
62417,chr9:83925359-83988775,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000190637.6', 'ENSMUST00000034801.10']",both sides
62418,chr9:83952601-83953712,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000190637.6', 'ENSMUST00000190166.6', 'ENSMUST00000034801.10']",both sides
62419,chr9:83953781-83988775,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000190637.6', 'ENSMUST00000190166.6', 'ENSMUST00000034801.10']",both sides
62420,chr9:84402659-84423950,-,unannotated on 5',unannotated on 3',,,[],none
62421,chr9:84402659-84423958,-,unannotated on 5',unannotated on 3',,,[],none
62422,chr9:85320856-85324733,-,unannotated on 5',unannotated on 3',,,[],none
62423,chr9:85320856-85324838,-,unannotated on 5',unannotated on 3',,,[],none
62424,chr9:85326805-85326987,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000187711.1', 'ENSMUST00000034802.14']",both sides
62425,chr9:85326805-85327042,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000187711.1', 'ENSMUST00000034802.14']",both sides
62426,chr9:85722449-85724046,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000039213.14', 'ENSMUST00000185353.1', 'ENSMUST00000187521.6']",one side
62427,chr9:85722452-85724046,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000039213.14', 'ENSMUST00000185353.1', 'ENSMUST00000187521.6']",both sides
62428,chr9:85842592-85843650,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000006559.13'],both sides
62429,chr9:85842955-85843650,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000098500.4'],both sides
62430,chr9:86507737-86512557,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000186418.1', 'ENSMUST00000190957.6', 'ENSMUST00000185919.6', 'ENSMUST00000188675.6', 'ENSMUST00000034987.14']",both sides
62431,chr9:86507737-86512560,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000186418.1', 'ENSMUST00000190957.6', 'ENSMUST00000185919.6', 'ENSMUST00000188675.6', 'ENSMUST00000034987.14']",both sides
62432,chr9:86572057-86572836,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000185566.6'],both sides
62433,chr9:86572217-86572836,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000034988.9'],both sides
62434,chr9:86767336-86769458,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000074501.11', 'ENSMUST00000036347.12', 'ENSMUST00000098495.9', 'ENSMUST00000190388.6', 'ENSMUST00000074468.12']",both sides
62435,chr9:86767336-86773518,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000074501.11', 'ENSMUST00000036347.12', 'ENSMUST00000098495.9', 'ENSMUST00000190388.6', 'ENSMUST00000074468.12']",both sides
62436,chr9:86769561-86773518,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000074501.11', 'ENSMUST00000036347.12', 'ENSMUST00000098495.9', 'ENSMUST00000190388.6', 'ENSMUST00000074468.12']",both sides
62437,chr9:87042873-87047473,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000174043.7', 'ENSMUST00000174724.7', 'ENSMUST00000174540.1', 'ENSMUST00000168529.8']",both sides
62438,chr9:87042873-87055764,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000174043.7', 'ENSMUST00000174724.7', 'ENSMUST00000174540.1', 'ENSMUST00000168529.8']",both sides
62439,chr9:87047506-87049101,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000174043.7', 'ENSMUST00000174724.7', 'ENSMUST00000168529.8']",both sides
62440,chr9:87049224-87055764,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000174043.7', 'ENSMUST00000174724.7', 'ENSMUST00000168529.8']",both sides
62441,chr9:88328030-88352262,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034992.7', 'ENSMUST00000187166.1']",both sides
62442,chr9:88347138-88390802,+,unannotated on 5',unannotated on 3',,,[],none
62443,chr9:88347144-88390802,+,unannotated on 5',unannotated on 3',,,[],none
62444,chr9:88347144-88390862,+,unannotated on 5',unannotated on 3',,,[],none
62445,chr9:88352485-88355586,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034992.7', 'ENSMUST00000187166.1']",both sides
62446,chr9:88355775-88363435,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034992.7', 'ENSMUST00000187166.1', 'ENSMUST00000217134.1']",both sides
62447,chr9:88363633-88364667,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034992.7', 'ENSMUST00000187166.1']",both sides
62448,chr9:88364822-88366361,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000034992.7', 'ENSMUST00000187166.1']",both sides
62449,chr9:88366467-88367230,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000034992.7'],both sides
62450,chr9:88367380-88369045,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000034992.7'],both sides
62451,chr9:88369246-88370153,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000034992.7'],both sides
62452,chr9:88398371-88400722,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000126405.1', 'ENSMUST00000174806.7', 'ENSMUST00000173039.7', 'ENSMUST00000165315.7']",both sides
62453,chr9:88398371-88401919,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000126405.1', 'ENSMUST00000174806.7', 'ENSMUST00000173039.7', 'ENSMUST00000165315.7']",both sides
62454,chr9:88400749-88401919,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000126405.1', 'ENSMUST00000174806.7', 'ENSMUST00000173039.7', 'ENSMUST00000165315.7']",both sides
62455,chr9:88454292-88456362,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000174282.7', 'ENSMUST00000174688.7', 'ENSMUST00000174391.7', 'ENSMUST00000154586.2', 'ENSMUST00000069221.11', 'ENSMUST00000173131.7', 'ENSMUST00000174269.7', 'ENSMUST00000172828.7']",both sides
62456,chr9:88454295-88456362,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000174282.7', 'ENSMUST00000174688.7', 'ENSMUST00000174391.7', 'ENSMUST00000154586.2', 'ENSMUST00000069221.11', 'ENSMUST00000173131.7', 'ENSMUST00000174269.7', 'ENSMUST00000172828.7']",both sides
62457,chr9:88479912-88480605,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000174282.7', 'ENSMUST00000173405.7', 'ENSMUST00000172508.1', 'ENSMUST00000174361.7', 'ENSMUST00000174688.7', 'ENSMUST00000174391.7', 'ENSMUST00000174145.1', 'ENSMUST00000069221.11', 'ENSMUST00000173801.7', 'ENSMUST00000174269.7', 'ENSMUST00000172828.7']",both sides
